"","authorID","groupID","match_name","matchID","similarity","confidence","flagged","AU","AF","author_order","address","RP_address","RI","OI","EM","refID","TA","SO","UT","PT","PU","PY","university","country","state","postal_code","city","department"
"7627",7627,7627,NA,NA,NA,NA,0,"Fan, MJ","Fan, Minjie",2,"Changzhou Univ, Jiangsu Key Lab Adv Catalyt Mat & Technol, Sch Petrochem Engn, Gehu Rd 1, Changzhou 213164, Jiangsu, Peoples R China.",NA,NA,NA,NA,1507,"Hydrophobic strong solid base derived from graphene oxide hybrid
zirconium MOFs and its enhanced stability on furfural-MIBK aldol
condensation to synthesize branched biofuel precursors","FUEL PROCESSING TECHNOLOGY","WOS:000501613900019","J","ELSEVIER","2020","changzhou univ","peoples r china","jiangsu"," 21316","changzhou","jiangsu key lab adv catalyt mat & technol"
"7628",7628,7628,NA,NA,NA,NA,0,"Li, CS","Li, Congshan",4,"Changzhou Univ, Jiangsu Key Lab Adv Catalyt Mat & Technol, Sch Petrochem Engn, Gehu Rd 1, Changzhou 213164, Jiangsu, Peoples R China.",NA,NA,NA,NA,1507,"Hydrophobic strong solid base derived from graphene oxide hybrid
zirconium MOFs and its enhanced stability on furfural-MIBK aldol
condensation to synthesize branched biofuel precursors","FUEL PROCESSING TECHNOLOGY","WOS:000501613900019","J","ELSEVIER","2020","changzhou univ","peoples r china","jiangsu"," 21316","changzhou","jiangsu key lab adv catalyt mat & technol"
"7629",7629,7629,NA,NA,NA,NA,0,"Wang, L","Wang, Lan",5,"Changzhou Univ, Jiangsu Key Lab Adv Catalyt Mat & Technol, Sch Petrochem Engn, Gehu Rd 1, Changzhou 213164, Jiangsu, Peoples R China.",NA,NA,NA,NA,1507,"Hydrophobic strong solid base derived from graphene oxide hybrid
zirconium MOFs and its enhanced stability on furfural-MIBK aldol
condensation to synthesize branched biofuel precursors","FUEL PROCESSING TECHNOLOGY","WOS:000501613900019","J","ELSEVIER","2020","changzhou univ","peoples r china","jiangsu"," 21316","changzhou","jiangsu key lab adv catalyt mat & technol"
"7630",7630,7630,NA,NA,NA,NA,0,"Wang, LY","Wang, Longyao",6,"Changzhou Univ, Jiangsu Key Lab Adv Catalyt Mat & Technol, Sch Petrochem Engn, Gehu Rd 1, Changzhou 213164, Jiangsu, Peoples R China.",NA,NA,NA," wang.longyao@cczu.edu.cn",1507,"Hydrophobic strong solid base derived from graphene oxide hybrid
zirconium MOFs and its enhanced stability on furfural-MIBK aldol
condensation to synthesize branched biofuel precursors","FUEL PROCESSING TECHNOLOGY","WOS:000501613900019","J","ELSEVIER","2020","changzhou univ","peoples r china","jiangsu"," 21316","changzhou","jiangsu key lab adv catalyt mat & technol"
"7631",7631,7631,NA,NA,NA,NA,0,"Wang, P","Wang, Peng",3,"Changzhou Univ, Jiangsu Key Lab Adv Catalyt Mat & Technol, Sch Petrochem Engn, Gehu Rd 1, Changzhou 213164, Jiangsu, Peoples R China.",NA,NA,NA,NA,1507,"Hydrophobic strong solid base derived from graphene oxide hybrid
zirconium MOFs and its enhanced stability on furfural-MIBK aldol
condensation to synthesize branched biofuel precursors","FUEL PROCESSING TECHNOLOGY","WOS:000501613900019","J","ELSEVIER","2020","changzhou univ","peoples r china","jiangsu"," 21316","changzhou","jiangsu key lab adv catalyt mat & technol"
"7632",7632,7632,NA,NA,NA,NA,0,"Zhao, YP","Zhao, Yupei",1,"Changzhou Univ, Jiangsu Key Lab Adv Catalyt Mat & Technol, Sch Petrochem Engn, Gehu Rd 1, Changzhou 213164, Jiangsu, Peoples R China.",NA,"B-6229-2008","0000-0003-1232-972X",NA,1507,"Hydrophobic strong solid base derived from graphene oxide hybrid
zirconium MOFs and its enhanced stability on furfural-MIBK aldol
condensation to synthesize branched biofuel precursors","FUEL PROCESSING TECHNOLOGY","WOS:000501613900019","J","ELSEVIER","2020","changzhou univ","peoples r china","jiangsu"," 21316","changzhou","jiangsu key lab adv catalyt mat & technol"
"7633",7633,7633,NA,NA,NA,NA,0,"Gong, YH","Gong, Yahui",3,"Beijing Univ Chem Technol, Coll Life Sci & Technol, Beijing Key Lab Bioproc, 15 North Three Ring East Rd, Beijing 100029, Peoples R China.",NA,NA,NA,NA,1508,"Domino Reactions for Biofuel Production from Zymotic Biomass Wastes over
Bifunctional Mg-Containing Catalysts","ACS SUSTAINABLE CHEMISTRY & ENGINEERING","WOS:000500650400022","J","AMER CHEMICAL SOC","2019","beijing univ chem technol","peoples r china",NA," 10002","beijing","coll life sci & technol"
"7634",7634,2726,NA,NA,NA,NA,0,"Shen, C","Shen, Chun",2,"Beijing Univ Chem Technol, Coll Life Sci & Technol, Beijing Key Lab Bioproc, 15 North Three Ring East Rd, Beijing 100029, Peoples R China.",NA,NA,NA,"shenchun@mail.buct.edu.cn",1508,"Domino Reactions for Biofuel Production from Zymotic Biomass Wastes over
Bifunctional Mg-Containing Catalysts","ACS SUSTAINABLE CHEMISTRY & ENGINEERING","WOS:000500650400022","J","AMER CHEMICAL SOC","2019","beijing univ chem technol","peoples r china",NA," 10002","beijing","coll life sci & technol"
"7635",7635,2130,"Wang, J",1462,0.388888888888889,4,0,"Wang, J","Wang, Jie",4,"Beijing Univ Chem Technol, Coll Life Sci & Technol, Beijing Key Lab Bioproc, 15 North Three Ring East Rd, Beijing 100029, Peoples R China.",NA,NA,NA,NA,1508,"Domino Reactions for Biofuel Production from Zymotic Biomass Wastes over
Bifunctional Mg-Containing Catalysts","ACS SUSTAINABLE CHEMISTRY & ENGINEERING","WOS:000500650400022","J","AMER CHEMICAL SOC","2019","beijing univ chem technol","peoples r china",NA," 10002","beijing","coll life sci & technol"
"7636",7636,7636,NA,NA,NA,NA,0,"Wu, C","Wu, Cai",1,"Beijing Univ Chem Technol, Coll Life Sci & Technol, Beijing Key Lab Bioproc, 15 North Three Ring East Rd, Beijing 100029, Peoples R China.",NA,NA,NA,NA,1508,"Domino Reactions for Biofuel Production from Zymotic Biomass Wastes over
Bifunctional Mg-Containing Catalysts","ACS SUSTAINABLE CHEMISTRY & ENGINEERING","WOS:000500650400022","J","AMER CHEMICAL SOC","2019","beijing univ chem technol","peoples r china",NA," 10002","beijing","coll life sci & technol"
"7637",7637,5619,NA,NA,NA,NA,0,"Bayona-Roa, C","Bayona-Roa, Camilo",1,"Univ ECCI, Cra 19 49-20, Bogota 111311, Colombia.",NA,NA,"0000-0001-9508-1779",NA,1509,"Computational Simulation of PT6A Gas Turbine Engine Operating with
Different Blends of Biodiesel-A Transient-Response Analysis","ENERGIES","WOS:000504898500036","J","MDPI","2019","univ ecci","colombia",NA," 11131","bogota","cra 19 49-20"
"7638",7638,7638,NA,NA,NA,NA,0,"Bonilla, J","Bonilla, Javier",3,"Univ ECCI, Cra 19 49-20, Bogota 111311, Colombia.",NA,NA,"0000-0001-8031-1500"," jbonillap@ecci.edu.co",1509,"Computational Simulation of PT6A Gas Turbine Engine Operating with
Different Blends of Biodiesel-A Transient-Response Analysis","ENERGIES","WOS:000504898500036","J","MDPI","2019","univ ecci","colombia",NA," 11131","bogota","cra 19 49-20"
"7639",7639,7639,NA,NA,NA,NA,0,"Castellanos, D","Castellanos, Diego",5,"Univ ECCI, Cra 19 49-20, Bogota 111311, Colombia.",NA,NA,NA,NA,1509,"Computational Simulation of PT6A Gas Turbine Engine Operating with
Different Blends of Biodiesel-A Transient-Response Analysis","ENERGIES","WOS:000504898500036","J","MDPI","2019","univ ecci","colombia",NA," 11131","bogota","cra 19 49-20"
"7640",7640,7640,NA,NA,NA,NA,0,"Rodriguez-Melendez, AG","Rodriguez-Melendez, A. G.",4,"Univ ECCI, Cra 19 49-20, Bogota 111311, Colombia.",NA,NA,NA,NA,1509,"Computational Simulation of PT6A Gas Turbine Engine Operating with
Different Blends of Biodiesel-A Transient-Response Analysis","ENERGIES","WOS:000504898500036","J","MDPI","2019","univ ecci","colombia",NA," 11131","bogota","cra 19 49-20"
"7641",7641,7641,NA,NA,NA,NA,0,"Solis-Chaves, JS","Solis-Chaves, J. S.",2,"Univ ECCI, Cra 19 49-20, Bogota 111311, Colombia.",NA,NA,NA,NA,1509,"Computational Simulation of PT6A Gas Turbine Engine Operating with
Different Blends of Biodiesel-A Transient-Response Analysis","ENERGIES","WOS:000504898500036","J","MDPI","2019","univ ecci","colombia",NA," 11131","bogota","cra 19 49-20"
"7642",7642,1157,NA,NA,NA,NA,0,"Chen, LF","Chen, Longfei",2,"Beihang Univ, Sch Energy & Power Engn, Beijing, Peoples R China.",NA,NA,"0000-0002-0787-6967","chenlongfei@buaa.edu.cn",1510,"Lean ignition and blow-off behaviour of butyl butyrate and ethanol
blends in a gas turbine combustor","FUEL","WOS:000454904100135","J","ELSEVIER SCI LTD","2019","beihang univ","peoples r china","beijing",NA,"sch energy & power engn",NA
"7643",7643,1158,NA,NA,NA,NA,0,"Lu, YJ","Lu, Yiji",3,"Zhejiang Univ, Dept Energy Engn, Hangzhou 310027, Zhejiang, Peoples R China.",NA,"AAA-5462-2019","0000-0001-5552-3894",NA,1510,"Lean ignition and blow-off behaviour of butyl butyrate and ethanol
blends in a gas turbine combustor","FUEL","WOS:000454904100135","J","ELSEVIER SCI LTD","2019","zhejiang univ","peoples r china","zhejiang"," 31002","hangzhou","dept energy engn"
"7644",7644,1159,NA,NA,NA,NA,0,"Roskilly, AP","Roskilly, Anthony Paul",4,"Zhejiang Univ, Dept Energy Engn, Hangzhou 310027, Zhejiang, Peoples R China.",NA,NA,"0000-0002-9356-3157",NA,1510,"Lean ignition and blow-off behaviour of butyl butyrate and ethanol
blends in a gas turbine combustor","FUEL","WOS:000454904100135","J","ELSEVIER SCI LTD","2019","zhejiang univ","peoples r china","zhejiang"," 31002","hangzhou","dept energy engn"
"7645",7645,7645,NA,NA,NA,NA,0,"Smallbone, A","Smallbone, Andrew",6,"Newcastle Univ, Sir Joseph Swan Ctr Energy Res, Newcastle NE1 7RU, England.",NA,NA,NA,NA,1510,"Lean ignition and blow-off behaviour of butyl butyrate and ethanol
blends in a gas turbine combustor","FUEL","WOS:000454904100135","J","ELSEVIER SCI LTD","2019","newcastle univ","england",NA,"ne1 7ru","newcastle ","sir joseph swan ctr energy res"
"7646",7646,7646,NA,NA,NA,NA,0,"Wang, YD","Wang, Yaodong",7,"Newcastle Univ, Sir Joseph Swan Ctr Energy Res, Newcastle NE1 7RU, England.",NA,"GYJ-1608-2022","0000-0002-9697-8673",NA,1510,"Lean ignition and blow-off behaviour of butyl butyrate and ethanol
blends in a gas turbine combustor","FUEL","WOS:000454904100135","J","ELSEVIER SCI LTD","2019","newcastle univ","england",NA,"ne1 7ru","newcastle ","sir joseph swan ctr energy res"
"7647",7647,7647,NA,NA,NA,NA,0,"Yu, XL","Yu, Xiaoli",5,"Zhejiang Univ, Dept Energy Engn, Hangzhou 310027, Zhejiang, Peoples R China.",NA,NA,NA,NA,1510,"Lean ignition and blow-off behaviour of butyl butyrate and ethanol
blends in a gas turbine combustor","FUEL","WOS:000454904100135","J","ELSEVIER SCI LTD","2019","zhejiang univ","peoples r china","zhejiang"," 31002","hangzhou","dept energy engn"
"7648",7648,1163,NA,NA,NA,NA,0,"Zhang, ZC","Zhang, Zhichao",1,"Zhejiang Univ, Dept Energy Engn, Hangzhou 310027, Zhejiang, Peoples R China.",NA,NA,"0000-0002-3925-6113",NA,1510,"Lean ignition and blow-off behaviour of butyl butyrate and ethanol
blends in a gas turbine combustor","FUEL","WOS:000454904100135","J","ELSEVIER SCI LTD","2019","zhejiang univ","peoples r china","zhejiang"," 31002","hangzhou","dept energy engn"
"7649",7649,7649,NA,NA,NA,NA,0,"Cavalcante, CL","Cavalcante, Celio L., Jr.",3,"Univ Fed Ceara, Dept Engn Quim, Grp Pesquisa Separacoes Adsorcao, Campus Pici,Bl 709, BR-60455900 Fortaleza, Ceara, Brazil.",NA,"D-7059-2016","0000-0001-9409-3292",NA,1511,"Short-chain esters enriched biofuel obtained from vegetable oil using
molecular distillation","CANADIAN JOURNAL OF CHEMICAL ENGINEERING","WOS:000430011000005","J","WILEY","2018","univ fed ceara","brazil","ceara","60455900"," fortaleza","dept engn quim"
"7650",7650,7649,NA,NA,NA,NA,0,"Cavalcante, CL","Cavalcante, Celio L., Jr.",3,"Univ Fed Ceara, Dept Engn Quim, Grp Pesquisa Separacoes Adsorcao, Campus Pici,Bl 709, BR-60455900 Fortaleza, Ceara, Brazil.",NA,"D-7059-2016","0000-0001-9409-3292",NA,1511,"Short-chain esters enriched biofuel obtained from vegetable oil using
molecular distillation","CANADIAN JOURNAL OF CHEMICAL ENGINEERING","WOS:000430011000005","J","WILEY","2018","univ fed ceara","brazil","ceara","60455900"," fortaleza","dept engn quim"
"7651",7651,7649,NA,NA,NA,NA,0,"Cavalcante, CL","Cavalcante, Celio L., Jr.",3,"Univ Fed Ceara, Dept Engn Quim, Grp Pesquisa Separacoes Adsorcao, Campus Pici,Bl 709, BR-60455900 Fortaleza, Ceara, Brazil.",NA,"AAH-1414-2020","0000-0001-9409-3292",NA,1511,"Short-chain esters enriched biofuel obtained from vegetable oil using
molecular distillation","CANADIAN JOURNAL OF CHEMICAL ENGINEERING","WOS:000430011000005","J","WILEY","2018","univ fed ceara","brazil","ceara","60455900"," fortaleza","dept engn quim"
"7652",7652,7649,NA,NA,NA,NA,0,"Cavalcante, CL","Cavalcante, Celio L., Jr.",3,"Univ Fed Ceara, Dept Engn Quim, Grp Pesquisa Separacoes Adsorcao, Campus Pici,Bl 709, BR-60455900 Fortaleza, Ceara, Brazil.",NA,"AAH-1414-2020","0000-0001-9409-3292",NA,1511,"Short-chain esters enriched biofuel obtained from vegetable oil using
molecular distillation","CANADIAN JOURNAL OF CHEMICAL ENGINEERING","WOS:000430011000005","J","WILEY","2018","univ fed ceara","brazil","ceara","60455900"," fortaleza","dept engn quim"
"7653",7653,7653,NA,NA,NA,NA,0,"de Oliveira, VF","de Oliveira, Vanessa F.",1,"Univ Fed Ceara, Dept Engn Quim, Grp Pesquisa Separacoes Adsorcao, Campus Pici,Bl 709, BR-60455900 Fortaleza, Ceara, Brazil.",NA,NA,"0000-0001-5583-3235",NA,1511,"Short-chain esters enriched biofuel obtained from vegetable oil using
molecular distillation","CANADIAN JOURNAL OF CHEMICAL ENGINEERING","WOS:000430011000005","J","WILEY","2018","univ fed ceara","brazil","ceara","60455900"," fortaleza","dept engn quim"
"7654",7654,7654,NA,NA,NA,NA,0,"Luna, FMT","Luna, F. Murilo T.",4,"Univ Fed Ceara, Dept Engn Quim, Grp Pesquisa Separacoes Adsorcao, Campus Pici,Bl 709, BR-60455900 Fortaleza, Ceara, Brazil.",NA,NA,NA,NA,1511,"Short-chain esters enriched biofuel obtained from vegetable oil using
molecular distillation","CANADIAN JOURNAL OF CHEMICAL ENGINEERING","WOS:000430011000005","J","WILEY","2018","univ fed ceara","brazil","ceara","60455900"," fortaleza","dept engn quim"
"7655",7655,7655,NA,NA,NA,NA,0,"Parente, EJS","Parente, Expedito J. S., Jr.",2,"Univ Fed Ceara, Dept Engn Quim, Grp Pesquisa Separacoes Adsorcao, Campus Pici,Bl 709, BR-60455900 Fortaleza, Ceara, Brazil.",NA,NA,NA,NA,1511,"Short-chain esters enriched biofuel obtained from vegetable oil using
molecular distillation","CANADIAN JOURNAL OF CHEMICAL ENGINEERING","WOS:000430011000005","J","WILEY","2018","univ fed ceara","brazil","ceara","60455900"," fortaleza","dept engn quim"
"7656",7656,7656,NA,NA,NA,NA,0,"Alvarez-Murillo, A","Alvarez-Murillo, A.",4,"Univ Extremadura, Sch Ind Engn, Dept Appl Phys, Badajoz 06006, Spain.",NA,NA,NA,NA,1512,"Biofuels from cardoon pyrolysis: Extraction and application of
biokerosene/kerosene mixtures in a self-manufactured jet engine","ENERGY CONVERSION AND MANAGEMENT","WOS:000425198700023","J","PERGAMON-ELSEVIER SCIENCE LTD","2018","univ extremadura","spain",NA," 06006","badajoz","sch ind engn"
"7657",7657,7657,NA,NA,NA,NA,0,"Galan, CA","Galan, C. A.",2,"Univ Extremadura, Sch Ind Engn, Dept Appl Phys, Badajoz 06006, Spain.",NA,NA,NA,NA,1512,"Biofuels from cardoon pyrolysis: Extraction and application of
biokerosene/kerosene mixtures in a self-manufactured jet engine","ENERGY CONVERSION AND MANAGEMENT","WOS:000425198700023","J","PERGAMON-ELSEVIER SCIENCE LTD","2018","univ extremadura","spain",NA," 06006","badajoz","sch ind engn"
"7658",7658,7658,NA,NA,NA,NA,0,"Gonzalez, JF","Gonzalez, J. F.",5,"Univ Extremadura, Sch Ind Engn, Dept Appl Phys, Badajoz 06006, Spain.",NA,NA,NA,NA,1512,"Biofuels from cardoon pyrolysis: Extraction and application of
biokerosene/kerosene mixtures in a self-manufactured jet engine","ENERGY CONVERSION AND MANAGEMENT","WOS:000425198700023","J","PERGAMON-ELSEVIER SCIENCE LTD","2018","univ extremadura","spain",NA," 06006","badajoz","sch ind engn"
"7659",7659,7659,NA,NA,NA,NA,0,"Gutierrez, J","Gutierrez, J.",1,"Spanish Air Force NCO Acad, Leon 24198, Spain.",NA,NA,NA,NA,1512,"Biofuels from cardoon pyrolysis: Extraction and application of
biokerosene/kerosene mixtures in a self-manufactured jet engine","ENERGY CONVERSION AND MANAGEMENT","WOS:000425198700023","J","PERGAMON-ELSEVIER SCIENCE LTD","2018","spanish air force nco acad","spain",NA," 24198","leon",NA
"7660",7660,7660,NA,NA,NA,NA,0,"Suarez, R","Suarez, R.",3,"Univ Extremadura, Sch Ind Engn, Dept Appl Phys, Badajoz 06006, Spain.",NA,NA,NA,NA,1512,"Biofuels from cardoon pyrolysis: Extraction and application of
biokerosene/kerosene mixtures in a self-manufactured jet engine","ENERGY CONVERSION AND MANAGEMENT","WOS:000425198700023","J","PERGAMON-ELSEVIER SCIENCE LTD","2018","univ extremadura","spain",NA," 06006","badajoz","sch ind engn"
"7661",7661,5262,NA,NA,NA,NA,0,"de Melo, JC","de Melo, James Correia",5,"Northern Strateg Technol Ctr CETENE, Expt Biodiesel Plant, Caetes, PE, Brazil.",NA,NA,NA,NA,1513,"Thermal and catalytic micropyrolysis for conversion of cottonseed oil
dregs to produce biokerosene","JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","WOS:000424177100004","J","ELSEVIER","2018","northern strateg technol ctr cetene","brazil","pe",NA,"caetes","expt biodiesel plant"
"7662",7662,7662,NA,NA,NA,NA,0,"de Souza, AMGP","Garrido Pedrosa de Souza, Anne Michelle",4,"Fed Univ Sergipe UFS, Dept Chem, Petr & Energy Biomass Res Grp PEB, BR-49100000 Sao Cristovao, SE, Brazil.",NA,NA,NA,NA,1513,"Thermal and catalytic micropyrolysis for conversion of cottonseed oil
dregs to produce biokerosene","JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","WOS:000424177100004","J","ELSEVIER","2018","fed univ sergipe ufs","brazil","se","49100000"," sao cristovao","dept chem"
"7663",7663,7663,NA,NA,NA,NA,0,"Santos, AMA","Alves Santos, Ayrla Murielly",3,"Fed Univ Sergipe UFS, Dept Chem, Petr & Energy Biomass Res Grp PEB, BR-49100000 Sao Cristovao, SE, Brazil.",NA,NA,NA,NA,1513,"Thermal and catalytic micropyrolysis for conversion of cottonseed oil
dregs to produce biokerosene","JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","WOS:000424177100004","J","ELSEVIER","2018","fed univ sergipe ufs","brazil","se","49100000"," sao cristovao","dept chem"
"7664",7664,7664,NA,NA,NA,NA,0,"Santos, BLP","Passos Santos, Brenda Lohanny",2,"Fed Univ Sergipe UFS, Dept Chem, Petr & Energy Biomass Res Grp PEB, BR-49100000 Sao Cristovao, SE, Brazil.",NA,"AAU-3899-2020","0000-0003-2036-260X",NA,1513,"Thermal and catalytic micropyrolysis for conversion of cottonseed oil
dregs to produce biokerosene","JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","WOS:000424177100004","J","ELSEVIER","2018","fed univ sergipe ufs","brazil","se","49100000"," sao cristovao","dept chem"
"7665",7665,7665,NA,NA,NA,NA,0,"Souza, TGD","dos Santos Souza, Tarciane Greyci",1,"Fed Univ Sergipe UFS, Dept Chem, Petr & Energy Biomass Res Grp PEB, BR-49100000 Sao Cristovao, SE, Brazil.",NA,NA,NA,NA,1513,"Thermal and catalytic micropyrolysis for conversion of cottonseed oil
dregs to produce biokerosene","JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","WOS:000424177100004","J","ELSEVIER","2018","fed univ sergipe ufs","brazil","se","49100000"," sao cristovao","dept chem"
"7666",7666,7666,NA,NA,NA,NA,0,"Wisniewski, A","Wisniewski, Alberto, Jr.",6,"Fed Univ Sergipe UFS, Dept Chem, Petr & Energy Biomass Res Grp PEB, BR-49100000 Sao Cristovao, SE, Brazil.",NA,"E-9639-2014","0000-0001-6815-0265",NA,1513,"Thermal and catalytic micropyrolysis for conversion of cottonseed oil
dregs to produce biokerosene","JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","WOS:000424177100004","J","ELSEVIER","2018","fed univ sergipe ufs","brazil","se","49100000"," sao cristovao","dept chem"
"7667",7667,7667,NA,NA,NA,NA,0,"da Silva, CRU","Urbano da Silva, Cinthia Rubio",5,"Natl Inst Space Res INPE, Remote Sensing Div DSR, Ave Astronautas 1758,Jardim Granja, BR-12227010 Sao Jose Dos Campos, SP, Brazil.",NA,NA,NA,NA,1514,"Land availability for sugarcane derived jet-biofuels in Sao Paulo Brazil","LAND USE POLICY","WOS:000419416600024","J","ELSEVIER SCI LTD","2018","natl inst space res inpe","brazil","sp","12227010"," sao jose dos campos","natl inst space res inpe"
"7668",7668,7668,NA,NA,NA,NA,0,"Dalla-Nora, EL","Dalla-Nora, Eloi Lennon",6,"Natl Inst Space Res INPE, Remote Sensing Div DSR, Ave Astronautas 1758,Jardim Granja, BR-12227010 Sao Jose Dos Campos, SP, Brazil.",NA,NA,NA,NA,1514,"Land availability for sugarcane derived jet-biofuels in Sao Paulo Brazil","LAND USE POLICY","WOS:000419416600024","J","ELSEVIER SCI LTD","2018","natl inst space res inpe","brazil","sp","12227010"," sao jose dos campos","natl inst space res inpe"
